id,label,available,residence_label,residence_address,residence_city,residence_postal_code,sector_label,lat,lon,area_min,area_max,rent_min,rent_max,occupation_type,adapted_pmr,high_demand,low_stock,url
714,Bastille T1 PMR,False,BASTILLE,"151, avenue Ledru Rollin 75011 Paris",Paris,75011,Paris,48.855,2.378,14.6,14.6,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/714
724,T1 G,False,Frida Kahlo,79 Rue Edouard Renard 93000 BOBIGNY,BOBIGNY,93000,SEINE-SAINT-DENIS_93,48.917,2.412,20.1,24.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/724
727,Bastille T1bis,False,BASTILLE,"151, avenue Ledru Rollin 75011 Paris",Paris,75011,Paris,48.855,2.378,24.0,24.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/727
733,T1A,False,Cergy-Les Linandes Mauves,"1, place des Linandes Mauves 95000 CERGY",CERGY,95000,CERGY,49.043,2.071,14.0,14.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/733
734,Chambre Confort 2,False,Nanterre,8 allée de l'Université 92000 Nanterre,Nanterre,92000,NANTERRE,48.905,2.212,10.74,10.74,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/734
756,T2 Couple,False,Frida Kahlo,79 Rue Edouard Renard 93000 BOBIGNY,BOBIGNY,93000,SEINE-SAINT-DENIS_93,48.917,2.412,30.1,31.9,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/756
758,Bercy T2,False,BERCY,244 rue de Bercy 75012 PARIS,PARIS,75012,Paris,48.847,2.369,35.0,40.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/758
761,T1B,False,Cergy-Les Linandes Mauves,"1, place des Linandes Mauves 95000 CERGY",CERGY,95000,CERGY,49.043,2.071,19.0,19.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/761
763,T1 Studio N1,False,Nanterre,8 allée de l'Université 92000 Nanterre,Nanterre,92000,NANTERRE,48.905,2.212,19.0,23.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/763
778,Bessières T1,False,BESSIERES,27 boulevard Bessières 75017 PARIS,PARIS,75017,Paris,48.897,2.326,15.0,15.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/778
786,T2,False,Saint Denis - Guynemer,41 rue Guynemer 93200 Saint Denis,Saint Denis,93200,SEINE-SAINT-DENIS_93,48.948,2.361,16.75,21.94,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/786
789,T1C,False,Cergy-Les Linandes Mauves,"1, place des Linandes Mauves 95000 CERGY",CERGY,95000,CERGY,49.043,2.071,24.0,24.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/789
790,Chambre Handicapé,False,HDB-Saints-Sauveurs,"15, rue des saints sauveurs 92260 FONTENAY AUX ROSES",FONTENAY AUX ROSES,92260,HAUTS-DE-BIEVRE,48.79,2.297,24.0,24.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/790
792,Studio 2,False,Nanterre,8 allée de l'Université 92000 Nanterre,Nanterre,92000,NANTERRE,48.905,2.212,18.0,22.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/792
797,Bessières T1 PMR,False,BESSIERES,27 boulevard Bessières 75017 PARIS,PARIS,75017,Paris,48.897,2.326,0.0,0.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/797
802,T1 Couple,False,Ilot des poiriers,"1, rue Frederic Joliot Curie 93430 VILLETANEUSE",VILLETANEUSE,93430,SEINE-SAINT-DENIS_93,48.954,2.344,29.45,32.2,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/802
812,Bisson T1,False,BISSON,21 rue Bisson 75020 PARIS,PARIS,75020,Paris,48.871,2.38,19.0,19.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/812
816,T1 PROV,False,Orsay-Fleming,"21, rue André Maginot 91400 ORSAY",ORSAY,91400,ORSAY,48.694,2.185,12.94,26.78,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/816
817,Studio,False,HDB-Saints-Sauveurs,"15, rue des saints sauveurs 92260 FONTENAY AUX ROSES",FONTENAY AUX ROSES,92260,HAUTS-DE-BIEVRE,48.79,2.297,32.0,32.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/817
831,Bonaparte T1,False,BONAPARTE,"24, rue Bonaparte 75006 PARIS",PARIS,75006,Paris,48.856,2.334,15.0,15.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/831
836,T1,False,Ilot des poiriers,"1, rue Frederic Joliot Curie 93430 VILLETANEUSE",VILLETANEUSE,93430,SEINE-SAINT-DENIS_93,48.954,2.344,19.0,19.5,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/836
840,T 1,False,Orsay-L Ile,"Bâtiment 227 14, rue du Docteur Collé 91440 Bures sur Yvette",Bures sur Yvette,91440,ORSAY,48.699,2.164,18.13,22.7,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/840
854,CAVE - T1,False,CAVE,22/24 rue Cavé 75018 Paris,Paris,75018,Paris,48.887,2.354,18.0,19.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/854
857,T 1 BIS,False,HDB-Saints-Sauveurs,"15, rue des saints sauveurs 92260 FONTENAY AUX ROSES",FONTENAY AUX ROSES,92260,HAUTS-DE-BIEVRE,48.79,2.297,19.0,19.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/857
862,T1,False,IRD,17 Rue Lucien Chapelain 93140 BONDY,BONDY,93140,SEINE-SAINT-DENIS_93,48.913,2.487,18.0,18.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/862
867,Championnet T1,False,CHAMPIONNET,"204, rue Championnet 75018 PARIS",PARIS,75018,Paris,48.894,2.331,16.0,21.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/867
875,T1 PROV,False,VSQ-Adrienne Bolland,1526 RUE LOUIS BLERIOT 78530 BUC,BUC,78530,VERSAILLES -ST-QUENTIN,48.786,2.133,17.24,22.84,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/875
877,Championnet T1 PMR,False,CHAMPIONNET,"204, rue Championnet 75018 PARIS",PARIS,75018,Paris,48.894,2.331,16.0,21.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/877
887,Championnet T2,False,CHAMPIONNET,"204, rue Championnet 75018 PARIS",PARIS,75018,Paris,48.894,2.331,39.0,39.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/887
889,T1 PMR,False,IRD,17 Rue Lucien Chapelain 93140 BONDY,BONDY,93140,SEINE-SAINT-DENIS_93,48.913,2.487,18.0,18.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/889
890,Andrée Chedid T1 PMR,False,ANDREE CHEDID,8 rue Romy schneider 75018 PARIS,PARIS,75018,Paris,48.888,2.361,14.0,22.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/890
891,T1 PROV,False,VSQ-Jacqueline De Romilly,"52, avenue Villeneuve l Etang-78000 VERSAILLES",,,VERSAILLES -ST-QUENTIN,48.819,2.149,18.03,24.3,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/891
895,T1 BIS PROV,False,HDB-Bagneux,2 rue Abraham Lincoln 92220 Bagneux,Bagneux,92220,HAUTS-DE-BIEVRE,48.791,2.317,19.81,22.79,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/895
900,CHAMPIONNET2 - T1,False,CHAMPIONNET 2,2 rue Championnet 75018 Paris,Paris,75018,Paris,48.895,2.353,18.0,20.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/900
907,CHAMPIONNET2 - T1 PMR,False,CHAMPIONNET 2,2 rue Championnet 75018 Paris,Paris,75018,Paris,48.895,2.353,18.0,20.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/907
908,Studio,False,Clichy,71-73 rue Villeneuve 92110 CLICHY LA GARENNE,CLICHY LA GARENNE,92110,NANTERRE,48.907,2.315,17.48,25.37,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/908
909,T1 PROV,False,VSQ-La Fresque,"10, rue Edmé Bouchardon 78000 Versailles",Versailles,78000,VERSAILLES -ST-QUENTIN,48.811,2.146,17.0,25.3,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/909
913,T1,False,Le Trident,3/5 voie Felix Eboue 94000 CRETEIL,CRETEIL,94000,CRETEIL,48.797,2.45,18.2,20.5,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/913
922,T1 PROV,False,VSQ-Saint-Cloud,"2, Avenue Pozzo di Borgo 92210 - SAINT-CLOUD",- SAINT-CLOUD,92210,VERSAILLES -ST-QUENTIN,48.845,2.216,18.9,39.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/922
928,T1PMR,False,Le Trident,3/5 voie Felix Eboue 94000 CRETEIL,CRETEIL,94000,CRETEIL,48.797,2.45,18.5,18.5,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/928
936,STUDIO,False,Orsay-Emilie du Châtelet,13 rue Joliot Curie 91190 Gif sur Yvette,Gif sur Yvette,91190,ORSAY,48.71,2.17,18.0,18.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/936
939,Convention T1,False,CONVENTION,"161 bis, rue de la convention 75015 PARIS",PARIS,75015,Paris,48.839,2.293,18.0,21.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/939
947,Convention T2,False,CONVENTION,"161 bis, rue de la convention 75015 PARIS",PARIS,75015,Paris,48.839,2.293,27.0,27.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/947
948,T 1,False,HDB-Saints-Sauveurs,"15, rue des saints sauveurs 92260 FONTENAY AUX ROSES",FONTENAY AUX ROSES,92260,HAUTS-DE-BIEVRE,48.79,2.297,14.5,14.5,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/948
955,Cour des Noues T1,False,COUR DES NOUES,4/6 rue de la cour des noues 75020 paris,paris,75020,Paris,48.864,2.403,16.0,23.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/955
964,T1 PROV,False,VSQ-Jacqueline Auriol,"64, avenue Gaston Boissier 78220 Viroflay",Viroflay,78220,VERSAILLES -ST-QUENTIN,48.8,2.181,18.02,32.98,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/964
965,Dareau1 Ch. 9,False,DAREAU,13 à 17 rue dareau 75014 paris,paris,75014,Paris,48.831,2.338,9.0,9.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/965
983,T1 PROV,False,VSQ-Elancourt,"3, Rue du Théatre 78990 - ELANCOURT",- ELANCOURT,78990,VERSAILLES -ST-QUENTIN,48.767,1.948,11.5,21.5,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/983
984,Dareau1 STUDIO,False,DAREAU,13 à 17 rue dareau 75014 paris,paris,75014,Paris,48.831,2.338,9.0,20.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/984
985,T1 PMR,False,Lieusaint,1 rue du Terme Boreal 77127 LIEUSAINT,LIEUSAINT,77127,SENART_77,48.629,2.554,19.63,19.63,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/985
991,COUBERTIN STUDIO,False,COUBERTIN,"53, rue Lhomond 75005 PARIS",PARIS,75005,Paris,48.842,2.348,11.41,22.9,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/991
993,T1 PROV,False,HDB-Louise Bourgeois,"3, rue de l Annapurna 92160 ANTONY",ANTONY,92160,HAUTS-DE-BIEVRE,48.737,2.285,17.1,34.74,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/993
998,Dareau1 STUDIO PMR,False,DAREAU,13 à 17 rue dareau 75014 paris,paris,75014,Paris,48.831,2.338,0.0,0.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/998
1004,T2,False,Mail des Meches,1 Rue de la Porte des Champs 94000 Créteil,Créteil,94000,CRETEIL,48.788,2.45,16.94,17.03,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1004
1012,Chambre,False,Orsay-Pacaterie,bat.499 rue de la Pacaterie 91400 Orsay,Orsay,91400,ORSAY,48.702,2.185,9.0,9.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1012
1017,Dareau2 T1,False,DAREAU,13 à 17 rue dareau 75014 paris,paris,75014,Paris,48.831,2.338,17.0,25.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1017
1019,T1,False,Evry-Marguerite Yourcenar,15 rue André Lalande 91000 EVRY,EVRY,91000,EVRY,48.623,2.425,16.0,24.4,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1019
1022,T1,False,Lognes,26-28-30 Rue Bouquet 77185 LOGNES,LOGNES,77185,MARNE-LA-VALLEE_77,48.837,2.633,18.0,24.83,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1022
1028,Dareau2 T1 PMR,False,DAREAU,13 à 17 rue dareau 75014 paris,paris,75014,Paris,48.831,2.338,0.0,0.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1028
1031,T1 Colocation,True,Cergy-Le Square,"9, square de l'échiquier 95800 Cergy st Christophe",Cergy st Christophe,95800,CERGY,49.048,2.027,0.0,0.0,345.04,345.04,house_sharing,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1031
1034,FRERES FLAVIEN T1,False,FRERES FLAVIEN,23-25 RUE DES FRERES FLAVIEN 75020 PARIS,PARIS,75020,Paris,48.875,2.413,18.0,18.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1034
1039,T1 PROV,False,VSQ-Simone Weil - Boulogne,5 place Joseph Frantz 92100 BOULOGNE BILLANCOURT,BOULOGNE BILLANCOURT,92100,VERSAILLES -ST-QUENTIN,48.828,2.235,16.5,23.95,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1039
1042,Daviel T1,False,DAVIEL,29/31 rue Daviel - 75013 PARIS,PARIS,75013,Paris,48.828,2.344,16.0,31.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1042
1046,T2,False,Cachan,62/78 rue Camille Desmoulins 94230 Cachan,Cachan,94230,CACHAN,48.791,2.332,13.0,14.75,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1046
1051,Daviel T1 PMR,False,DAVIEL,29/31 rue Daviel - 75013 PARIS,PARIS,75013,Paris,48.828,2.344,20.0,20.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1051
1054,T1 A,False,Mail des Meches,1 Rue de la Porte des Champs 94000 Créteil,Créteil,94000,CRETEIL,48.788,2.45,18.02,21.02,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1054
1057,Chambre,False,Orsay-Ulis,"15, rue le Bosquet 91940 les ULIS",les ULIS,91940,ORSAY,48.68,2.165,9.0,10.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1057
1063,T5 Colocation,True,Cergy-Les Chateaux,QUARTIER ST SYLVERE 95014 CERGY PONTOISE CEDEX,CERGY PONTOISE CEDEX,95014,CERGY,49.031,2.076,97.05,97.05,299.63,299.63,house_sharing,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1063
1065,Delaitre T1,False,DELAITRE,9 rue Delaitre 75020 PARIS,PARIS,75020,Paris,48.868,2.387,18.0,21.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1065
1066,T1 Colocation,True,Cergy-Les Chateaux,QUARTIER ST SYLVERE 95014 CERGY PONTOISE CEDEX,CERGY PONTOISE CEDEX,95014,CERGY,49.031,2.076,24.85,38.63,246.98,286.22,house_sharing,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1066
1072,T1 PMR PROV,False,VSQ-Elancourt,"3, Rue du Théatre 78990 - ELANCOURT",- ELANCOURT,78990,VERSAILLES -ST-QUENTIN,48.767,1.948,25.5,30.5,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1072
1092,T1 B,False,Mail des Meches,1 Rue de la Porte des Champs 94000 Créteil,Créteil,94000,CRETEIL,48.788,2.45,20.8,23.26,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1092
1099,Docteur Yersin T1,False,DOCTEUR YERSIN,"6, Place du Docteur Yersin 75013 PARIS",PARIS,75013,Paris,48.821,2.372,18.0,18.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1099
1112,Domremy T1,False,DOMREMY,"51/53, rue de Domremy 75013 PARIS",PARIS,75013,Paris,48.828,2.37,18.0,22.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1112
1120,T1 C,False,Mail des Meches,1 Rue de la Porte des Champs 94000 Créteil,Créteil,94000,CRETEIL,48.788,2.45,26.11,27.9,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1120
1127,Fontaine1 T1,False,FONTAINE AU ROI 1,91/95 rue de la Fontaine-au-roi 75011 Paris,Paris,75011,Paris,48.87,2.378,16.0,18.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1127
1141,Fontaine2 T1,False,FONTAINE AU ROI 2,88/90 rue de la Fontaine-au-roi 75011 PARIS,PARIS,75011,Paris,48.869,2.377,17.0,22.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1141
1155,Forest Cav. T1,False,FOREST CAVALLOTTI,"2, rue Cavallotti 75018 - PARIS",- PARIS,75018,Paris,48.886,2.329,19.0,26.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1155
1156,T1,False,Marcel Pagnol,"3 rue, Roger Salengro 93430 VILLETANEUSE",VILLETANEUSE,93430,SEINE-SAINT-DENIS_93,48.963,2.344,21.0,21.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1156
1170,T5 PROV,False,Cergy-Les Chateaux,QUARTIER ST SYLVERE 95014 CERGY PONTOISE CEDEX,CERGY PONTOISE CEDEX,95014,CERGY,49.031,2.076,19.41,19.41,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1170
1175,Forest Cav. T1 PMR,False,FOREST CAVALLOTTI,"2, rue Cavallotti 75018 - PARIS",- PARIS,75018,Paris,48.886,2.329,26.0,26.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1175
1188,Forest Cav. T2,False,FOREST CAVALLOTTI,"2, rue Cavallotti 75018 - PARIS",- PARIS,75018,Paris,48.886,2.329,35.0,35.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1188
1201,Studio VIP,False,VSQ-Saint-Cloud,"2, Avenue Pozzo di Borgo 92210 - SAINT-CLOUD",- SAINT-CLOUD,92210,VERSAILLES -ST-QUENTIN,48.845,2.216,25.0,30.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1201
1205,Croisset Duplex,False,FRANCIS DE CROISSET,"8, rue Francis de Croisset 75018 PARIS",PARIS,75018,Paris,48.9,2.347,44.0,46.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1205
1219,Croisset T1,False,FRANCIS DE CROISSET,"8, rue Francis de Croisset 75018 PARIS",PARIS,75018,Paris,48.9,2.347,20.0,20.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1219
1229,T1,False,Montreuil,2 rue Yélimané 93100 MONTREUIL,MONTREUIL,93100,SEINE-SAINT-DENIS_93,48.861,2.458,17.3,20.6,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1229
1235,Croisset T1bis,False,FRANCIS DE CROISSET,"8, rue Francis de Croisset 75018 PARIS",PARIS,75018,Paris,48.9,2.347,32.0,32.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1235
1252,Goncourt T1,False,FRERES GONCOURT,117 bis rue de ménilmontant 75020 paris,paris,75020,Paris,48.87,2.393,18.0,28.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1252
1260,REUILLY T2,False,REUILLY,2 passage Marie Rogissart 75012 Paris,Paris,75012,Paris,48.848,2.386,14.845,15.47,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1260
1266,REUILLY T3,False,REUILLY,2 passage Marie Rogissart 75012 Paris,Paris,75012,Paris,48.848,2.386,14.24,15.83,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1266
1269,Goutte d Or T1,False,GOUTTE D'OR,48 A - rue de la goutte d or - 75018 Paris,Paris,75018,Paris,48.885,2.351,15.0,21.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1269
1270,T1 G,False,Montreuil,2 rue Yélimané 93100 MONTREUIL,MONTREUIL,93100,SEINE-SAINT-DENIS_93,48.861,2.458,21.2,23.9,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1270
1284,Hostater T1 PMR,False,HOSTATER,"24, RUE DE LA HARPE 75005 PARIS",PARIS,75005,Paris,48.852,2.344,19.6,24.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1284
1302,Hostater T2 PMR,False,HOSTATER,"24, RUE DE LA HARPE 75005 PARIS",PARIS,75005,Paris,48.852,2.344,38.0,38.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1302
1310,Studette,False,PRE-SAINT-GERVAIS,13/25 rue Stalingrad 93310 Le Pre-Saint-Gervais,Le Pre-Saint-Gervais,93310,SEINE-SAINT-DENIS_93,48.887,2.401,15.58,17.89,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1310
1321,Rollin T1,False,ROLLIN,8 rue Rollin 75005 PARIS,PARIS,75005,Paris,48.845,2.35,18.0,21.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1321
1335,INDOCHINE - T1bis,False,INDOCHINE,18 boulevard Indochine 75019 Paris,Paris,75019,Paris,48.884,2.397,32.0,32.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1335
1337,Rollin T1bis,False,ROLLIN,8 rue Rollin 75005 PARIS,PARIS,75005,Paris,48.845,2.35,21.0,40.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1337
1339,Chambre,False,Chatenay-Malabry,75 rue Vincent Fayo 92290 Châtenay-Malabry,Châtenay-Malabry,92290,HAUTS-DE-BIEVRE,48.763,2.283,9.0,9.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1339
1343,Studio,False,PRE-SAINT-GERVAIS,13/25 rue Stalingrad 93310 Le Pre-Saint-Gervais,Le Pre-Saint-Gervais,93310,SEINE-SAINT-DENIS_93,48.887,2.401,19.35,19.54,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1343
1385,Sarrailh Studio PMR,False,JEAN SARRAILH,"39, avenue Georges Bernanos 75231 Paris Cedex 05",Paris Cedex 05,75231,Paris,48.84,2.337,0.0,0.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1385
1388,T1,False,PRE-SAINT-GERVAIS,13/25 rue Stalingrad 93310 Le Pre-Saint-Gervais,Le Pre-Saint-Gervais,93310,SEINE-SAINT-DENIS_93,48.887,2.401,23.78,25.33,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1388
1396,Julie Daubié T1,False,JULIE DAUBIE,14-18 rue Julie Daubié 75013 PARIS,PARIS,75013,Paris,48.827,2.378,19.0,27.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1396
1403,St-Jacques Chambre Confort,False,SAINT-JACQUES,"26, rue du Faubourg Saint-Jacques 75014 PARIS",PARIS,75014,Paris,48.837,2.338,11.0,18.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1403
1410,La Garenne T1,False,LA GARENNE,"7, Place de la Garenne 75014 PARIS",PARIS,75014,Paris,48.833,2.32,18.0,22.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1410
1418,T1,False,Saint Denis - Eugene Pottier,12 rue Eugene Pottier 93200 Saint-Denis,Saint-Denis,93200,SEINE-SAINT-DENIS_93,48.949,2.355,15.38,28.03,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1418
1428,Laghouat T1,False,LAGHOUAT,"24, 28 Rue Laghouat 75018 Paris",Paris,75018,Paris,48.888,2.354,17.0,23.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1428
1447,Les Cascades T1,False,LES CASCADES,52 Rue des Cascades 75020 Paris,Paris,75020,Paris,48.872,2.391,16.0,18.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1447
1465,T1,False,Saint Denis - Guynemer,41 rue Guynemer 93200 Saint Denis,Saint Denis,93200,SEINE-SAINT-DENIS_93,48.948,2.361,17.71,22.32,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1465
1469,Bourgeois T1 PMR,False,LOUISE BOURGEOIS,9-11-13 rue Louise Bourgeois 75013 Paris,Paris,75013,Paris,48.826,2.379,18.0,25.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1469
1484,Luneville T1,False,LUNEVILLE,9 rue de Lunéville 75019 Paris,Paris,75019,Paris,48.887,2.388,17.0,26.0,0.0,0.0,,False,False,False,https://trouverunlogement.lescrous.fr/tools/42/accommodations/1484
